OFFENDER_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,SUFFIX,BIRTH_DATE,SEX_CODE,NOMS_ID,ETHNICITY_CODE,ETHNICITY,CRO_NUMBER,PNC_NUMBER,WORKING_NAME,NATIONALITY,SECOND_NATIONALITY,SEXUAL_ORIENTATION,ROOT_OFFENDER_ID
1008387,MISS,MARRION,,MILLER,,19/09/85,F,A6452AA,W2,White : Irish,,,Y,,,,1008387
1008388,MR,DAVID,,WEST,,11/01/71,M,A6453AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008388
1005648,,ONE EYED,,NANCY,,17/05/88,F,A3793AA,O9,Other: Any other background,,,,,,,1005648
1005767,MR,GARY,,JONES,,12/09/52,M,A3912AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005767
1006006,,BRENT,,WOOD,,23/07/79,M,A4131AA,W9,White: Any other background,,,Y,IRISH,,,1006006
1006307,,JULIUS,FOUR,JENKINS,,05/07/75,M,A4412AA,,,,,Y,IRISH,,,1006307
1006369,,GEORGE,,PILKINGTON,,07/11/81,M,A4474AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1006369
1006370,LORD,BOBBY,ANDREW,BO-OZE,I,10/11/65,NS,A4475AA,NS,Prefer not to say,,,Y,,,,1006370
1008748,MR,DON,,ROBIN,,20/11/65,M,A6831AA,B1,Black/Black British: Caribbean,,,Y,IRISH,,,1008748
1008749,,DONE,,ROBIN,,20/11/65,M,A6831AA,,,,,,,,,1008748
1008751,,DATE,,BREACH-OUTCOME,,09/05/76,M,A6833AA,,,,,Y,,,,1008751
1008752,,INMATE-OFB1,,CHSINMATE,,22/04/67,M,A6834AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008752
1008755,,SALEMC-INMATE,,DATA-RSI-INMATE,,13/12/73,M,A6837AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008755
1008756,MR,NELSON,,MANDELA,,01/01/30,M,A6838AA,B2,Black/Black British: African,,,,,,,1008756
1008757,,DARTFORD,,TUNNEL,,05/04/64,M,A6839AA,NS,Prefer not to say,,,,,,,1008757
1008758,,PAUL,,JONES,,01/01/30,M,A6838AA,,,,,Y,,,,1008756
1008759,,THOMAS,,WILLIAMS,,05/04/64,M,A6839AA,,,,,Y,,,,1008757
1008760,MR,JINKAN,,WEAFE,III,15/07/84,M,A6840AA,M9,Mixed: Any other background,,,Y,DUTCH,BELGIAN,HETEROSEXUAL / STRAIGHT,1008760
1008761,,UNDER 12 MONTHS,,LICENCE TEST,,22/08/63,M,A6841AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008761
1008762,,12 M TO 4 YEARS,,LICENCE TEST,,22/08/63,M,A6842AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008762
1008763,,OVER 4 YEARS,,LICENCE TEST,,21/08/63,M,A6843AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008763
1008765,,RECALL,,LICENCE TEST,,19/08/63,M,A6845AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008765
1008787,,JAMES,,BANGLE,,09/08/65,M,A6872AA,,,,,Y,,,,1008787
1008791,,TEST,,OFFENDER,,01/01/70,M,A6876AA,,,,,Y,IRISH,,,1008791
1008813,MR,ED,,POMEROON,,23/09/75,M,A6898AA,B1,Black/Black British: Caribbean,,,Y,IRISH,,,1008813
1008815,,HARRY,,HOLBORN,,23/09/75,M,A6900AA,,,,,Y,IRISH,,,1008815
1008818,,5004,,OFFENDER,,01/01/58,M,A6903AA,B9,Black/Black British: Any other Backgr'nd,,,Y,IRISH,,,1008818
1008819,MR,ALI,,PATEL,IV,09/01/80,M,A6904AA,A1,Asian/Asian British: Indian,,,Y,,,,1008819
1008820,,5011,,OFFENDER,,01/02/49,M,A6905AA,,,,,Y,IRISH,,,1008820
1008822,,BO-RN-AGAIN,,CHRISTIAN,,28/02/66,NS,A6907AA,M9,Mixed: Any other background,,,Y,,,,1008822
1008823,,CRT5002-1,,OFFENDER,,12/02/66,M,A6908AA,,,,,Y,IRISH,,,1008823
1008830,MR,PERCY,,PEPPER,,06/08/51,M,A6915AA,W2,White : Irish,,,Y,IRISH,,,1008830
1008867,,INMATE-OM,,DATA-CHSINMATE,,09/09/70,M,A6952AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008867
1008892,,FIVE,,SENTENCE CALC TEST,,05/01/70,M,A6977AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008892
1008897,,TEN,,SENTNENCE CALC TEST,,10/01/70,M,A6982AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008897
1008900,,OFF5001-2,,OFFENDER,,02/02/78,M,A6985AA,,,,,Y,IRISH,,,1008900
1006066,,NIKKI,,TEST,,04/12/77,M,A4191AA,,,,,Y,,,,1006066
1006267,,JULIUS,ONE,JENKINS,,05/07/75,M,A4372AA,,,,,Y,IRISH,,,1006267
1008594,MR,ROYAL,,OAK,,13/05/82,M,A6679AA,,,,,Y,IRISH,,,1008594
1008596,,RAYMOND,,SMITH,,10/02/40,M,A6681AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008596
1008597,,JOHN,,STRINA,,01/01/50,M,A6682AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008597
1008599,,ROBERT,LOUIS,STEVENSON,,09/09/50,M,A6684AA,,,,,,,,,1008599
1008602,,BARNABY,,FURNAS,,15/09/58,M,A6687AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008602
1008605,,MATTHEW,,MATHERS,,10/10/75,M,A6690AA,M1,Mixed: White and Black Caribbean,,,Y,IRISH,,,1008605
1008608,,ROD,,HULL,,06/07/80,M,A6693AA,B1,Black/Black British: Caribbean,,,Y,IRISH,,,1008608
1008609,,DONALD,,LYNCH,,12/09/69,M,A6694AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,04/552K,,,,,1008609
1008610,,JAMES,,STRINA,,01/02/50,M,A6682AA,,,,,Y,IRISH,,,1008597
1008611,,RED,,RUFUS,,15/05/55,M,A6695AA,,,,,,,,,1008611
1008612,MISS,ADRIANE,,PETERS,,10/10/71,F,A6696AA,B2,Black/Black British: African,,,Y,BRITISH,,REFUSED,1008612
1008617,MRS,ANN-MARIE,,BROWN,,15/09/60,F,A6701AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008617
1008618,MISS,ASHLEY,,RICE,,18/10/75,F,A6702AA,W2,White : Irish,,,Y,BRITISH,,,1008618
1008620,DR,RAYMOND,,SMUTTY,,10/02/45,M,A6681AA,W2,White : Irish,,,Y,IRISH,,,1008596
1008621,MISS,BRENDA,,CRACKER,,07/07/71,F,A6704AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,BRITISH,,HETEROSEXUAL / STRAIGHT,1008621
1008626,MR,LATIMER,,GOLDHAWK,,28/07/88,M,A6709AA,,,,,Y,IRISH,,,1008626
1008627,,TOMAS,,TOMAS,,01/01/69,M,A6677AA,,,,,,,,,1008592
1008628,,CARL,,THOMPSON,,01/01/69,M,A6677AA,,,,,,,,,1008592
1008629,REV,DOCTOR,,JEKYLL,,09/09/49,M,A6684AA,W2,White : Irish,,,Y,IRISH,,,1008599
1008630,MRS,CHARLENE,,JACKSON,,11/02/64,F,A6710AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008630
1008631,MISS,CHRISTINE,,WALLINGTON,,11/05/80,F,A6711AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008631
1008634,MR,JOSEPH,,BOESKY,,12/09/54,M,A6687AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008602
1008636,MRS,DAPHNE,,JAMES,,02/02/72,F,A6714AA,W9,White: Any other background,,,,,,,1008636
1008637,MISS,DAVINA,,JENKINS,,06/01/70,F,A6715AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008637
1008638,MISS,DEBBIE,,LEVIN,,11/06/81,F,A6716AA,W2,White : Irish,,,Y,BRITISH,,,1008638
1008639,MRS,DEBORAH,,SMITH,,01/07/71,F,A6717AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,BRITISH,,HETEROSEXUAL / STRAIGHT,1008639
1008640,MRS,DENISE,,MACDONALD,,31/01/50,F,A6718AA,W9,White: Any other background,,,,,,,1008640
1008642,MRS,DIANNE,,KHAN,,11/11/59,F,A6720AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008642
1008644,,SARAH,,BO-OTY,,28/06/45,F,A6722AA,M1,Mixed: White and Black Caribbean,,,,,,,1008644
1008649,MRS,ETHEL,,MCLEOD,,01/05/45,F,A6726AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008649
1008652,MS,EMMA,,BELL,,16/08/63,F,A6728AA,M1,Mixed: White and Black Caribbean,,,,,,,1008652
1008659,MISS,TINA,,THOMPSON,,07/01/80,F,A6735AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008659
1005055,,BOBBLE,,HAT,,04/08/77,M,A3201AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005055
1005056,,TOP,,HAT,,03/10/66,M,A3202AA,,,,,Y,,,,1005056
1005057,,BOWLER,,HAT,,18/09/70,M,A3203AA,,,CRO2,85/88978H,Y,,,,1005057
1005058,,CLOCHE,,HAT,,10/10/72,M,A3204AA,,,,02/207625J,Y,,,,1005058
1005175,,FIVETWOSIXFIVE,,DEFECT,,01/01/70,M,A3321AA,,,,,Y,,,,1005175
1005255,,FIVETHREEONESEVEN,,DEFECT,,02/03/71,M,A3401AA,,,,,Y,,,,1005255
1005275,,BANDINI,TWO,BANQUO,,03/03/72,M,A3421AA,,,,,Y,IRISH,,,1005275
1005335,MR,STEVEN,,CHADWICK,,12/04/65,M,A3481AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005335
1005336,MR,GAVIN,,MARTIN,,12/02/66,M,A3482AA,W2,White : Irish,,,,,,,1005336
1005337,,DAVID,,ANTONY,,13/03/69,M,A3483AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005337
1005338,,DANIEL,,BROWN,,18/07/77,M,A3484AA,W9,White: Any other background,,,Y,,,,1005338
1005339,,MARK,,GOVERN,,10/12/88,M,A3485AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005339
1005340,,COLIN,,CAMPBELL,,09/08/81,M,A3486AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005340
1005342,,ALAN,,ANDREWS,,10/10/80,M,A3488AA,W2,White : Irish,,,,,,,1005342
1005343,,CHRISTOPHER,,BALDWIN,,15/09/77,M,A3489AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005343
1005344,,ASHLEY,,COLE,,14/09/79,M,A3490AA,M1,Mixed: White and Black Caribbean,,,,,,,1005344
1005345,,BRENDON,,TALLENT,,27/02/74,M,A3491AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005345
1005348,,BARRY,,ALSOP,,13/03/83,M,A3494AA,M9,Mixed: Any other background,,,,,,,1005348
1005987,,ONE,,RSI-INMATE,,01/01/77,M,A4112AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005987
1007887,,IAN,,BOTHAM,,12/12/60,M,A5952AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1007887
1008604,MR,WESTBOURNE,,PARK,,10/04/84,M,A6689AA,,,,,,,,,1008604
1008616,MISS,ANDREA,,JUDGE,,07/09/68,F,A6700AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,BRITISH,,REFUSED,1008616
1008684,MRS,JOANNE,,PERRY,,01/10/60,F,A6769AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008684
1008685,MRS,JUGAH,,BAH,,10/02/69,F,A6770AA,B2,Black/Black British: African,,,Y,IRISH,,,1008685
