NOMS_NUMBER,DATE_OF_BIRTH,GIVEN_NAME_1,GIVEN_NAME_2,GIVEN_NAME_3,SURNAME,SALUTATION,GENDER_CODE,PNC_ID,NATIONALITY_CODE,CRIMINAL_RECORDS_OFFICE_NUMBER,ESTABLISHMENT_CODE,NOMIS_OFFENDER_ID,ETHNICITY_CODE,WORKING_NAME,SOI_IDENTITY_ID,SOI_OFFENDER_ID
"A1889AE","1980/10/10","ANDREW","","","MORGAN","","M","","BRIT","CRO2323232","LEI","1060948","","Y","4a39e889-7e42-817c-e050-16ac01107c5c","4a39e889-7e41-817c-e050-16ac01107c5c"
"A1889AE","1980/10/10","ANDY","","","MORGAN","","M","","BRIT","CRO2323131^CRO2331123","LEI","1060947","","N","4a39e889-7e43-817c-e050-16ac01107c5c","4a39e889-7e41-817c-e050-16ac01107c5c"
"A1890AE","1980/10/10","EOIN","","","MORGAN","","M","","BRIT","CRO3223223","LEI","1060987","","N","4a39e889-7e45-817c-e050-16ac01107c5c","4a39e889-7e44-817c-e050-16ac01107c5c"
"A1890AE","1980/10/10","EON","","","MORGAN","","M","","BRIT","CRO22323","LEI","1061007","","Y","4a39e889-7e46-817c-e050-16ac01107c5c","4a39e889-7e44-817c-e050-16ac01107c5c"
"A1890AE","1980/10/10","EONE","","","MORGRAN","","M","","BRIT","","LEI","1061027","","N","4a39e889-7e47-817c-e050-16ac01107c5c","4a39e889-7e44-817c-e050-16ac01107c5c"
"A1891AE","1980/10/10","CHRIS","","","MORGAN","","M","","","CRO98768^CRO55555","LEI","1061047","","Y","4a39e889-7e49-817c-e050-16ac01107c5c","4a39e889-7e48-817c-e050-16ac01107c5c"
"A1891AE","1980/10/10","CHRISTOPHER","","","MORGAN","","M","","","CRO2222222^CRO44444","LEI","1061048","","N","4a39e889-7e4a-817c-e050-16ac01107c5c","4a39e889-7e48-817c-e050-16ac01107c5c"
"A1892AE","1980/10/10","JAY","","","MURUGAN","","M","","BRIT","CRO4545454","OUT","1061067","","N","4a39e889-7e4c-817c-e050-16ac01107c5c","4a39e889-7e4b-817c-e050-16ac01107c5c"
"A1892AE","1980/10/10","JAYRAM","","","MURUGAN","","M","","BRIT","CRO2333333^CRO4444444","OUT","1061068","","Y","4a39e889-7e4d-817c-e050-16ac01107c5c","4a39e889-7e4b-817c-e050-16ac01107c5c"
"A1893AE","1980/10/10","SRIN","","","MURUGAN","","M","","IRISH","CRO98765","OUT","1061107","","N","4a39e889-7e4f-817c-e050-16ac01107c5c","4a39e889-7e4e-817c-e050-16ac01107c5c"
"A1893AE","1980/10/10","SRINIVAS","","","MURUGAN","","M","","IRISH","CRO123456","OUT","1061108","","Y","4a39e889-7e50-817c-e050-16ac01107c5c","4a39e889-7e4e-817c-e050-16ac01107c5c"
"A1894AE","1980/10/10","RAMIZ","","","RAJA","","M","","IRISH","CRO77777^CRO3434343","LEI","1061147","","Y","4a39e889-7e52-817c-e050-16ac01107c5c","4a39e889-7e51-817c-e050-16ac01107c5c"
"A1897AE","1980/10/10","WAHAB","","","RIAZ","","M","","BRIT","","LEI","1061207","","N","4a39e889-7e54-817c-e050-16ac01107c5c","4a39e889-7e53-817c-e050-16ac01107c5c"
"A1897AE","1980/10/10","WAHABI","","","RIAZ","","M","","BRIT","CRO1212121^CRO423232","LEI","1061227","","Y","4a39e889-7e55-817c-e050-16ac01107c5c","4a39e889-7e53-817c-e050-16ac01107c5c"
"A1898AE","1980/10/10","OMAR","","","GUL","","M","","","CRO2323223","LEI","1061268","","N","4a39e889-7e57-817c-e050-16ac01107c5c","4a39e889-7e56-817c-e050-16ac01107c5c"
"A1898AE","1980/10/10","UMAR","","","GUL","","M","","","","LEI","1061267","","Y","4a39e889-7e58-817c-e050-16ac01107c5c","4a39e889-7e56-817c-e050-16ac01107c5c"
"A1899AE","1970/10/10","PAUL","","","GREEN","MR","M","","","","","1061307","","N","4a39e889-7e5a-817c-e050-16ac01107c5c","4a39e889-7e59-817c-e050-16ac01107c5c"
"A1900AE","1980/10/10","AL","","","BORDER","","M","","BRIT","CRO1232121","LEI","1061328","","N","4a39e889-7e5c-817c-e050-16ac01107c5c","4a39e889-7e5b-817c-e050-16ac01107c5c"
"A1900AE","1980/10/10","ALAN","","","BORDER","","M","","BRIT","CRO343423232","LEI","1061327","","Y","4a39e889-7e5d-817c-e050-16ac01107c5c","4a39e889-7e5b-817c-e050-16ac01107c5c"
"A1901AE","1980/01/01","QA1","","","SOID","","M","33/993399H","","CRO1234","LEI","1061347","W1","Y","4a39e889-7e5f-817c-e050-16ac01107c5c","4a39e889-7e5e-817c-e050-16ac01107c5c"
"A1902AE","1980/10/10","BILL","","","GATES","","M","","","","","1061367","","N","4a39e889-7e61-817c-e050-16ac01107c5c","4a39e889-7e60-817c-e050-16ac01107c5c"
"A1903AE","1960/10/10","DONALD","","","TRUMP","MR","M","","","","OUT","1061387","","Y","4a39e889-7e63-817c-e050-16ac01107c5c","4a39e889-7e62-817c-e050-16ac01107c5c"
"A1904AE","1980/10/10","MIKE","","","GATTING","","M","","BRIT","CRO344232","LEI","1061408","","Y","4a39e889-7e65-817c-e050-16ac01107c5c","4a39e889-7e64-817c-e050-16ac01107c5c"
"A1904AE","1980/10/10","MIKE","","","GATING","","M","","BRIT","CRO2323232","LEI","1061407","","N","4a39e889-7e66-817c-e050-16ac01107c5c","4a39e889-7e64-817c-e050-16ac01107c5c"
"A1905AE","1980/01/01","JONEE","","","SMITH","","M","","","3333333^4444444","","1061427","","N","4a39e889-7e68-817c-e050-16ac01107c5c","4a39e889-7e67-817c-e050-16ac01107c5c"
"A1905AE","1980/01/01","JOO","","","SMITH","","M","","","1111111^222222","","1061428","","N","4a39e889-7e69-817c-e050-16ac01107c5c","4a39e889-7e67-817c-e050-16ac01107c5c"
"A1906AE","1980/10/10","JIM","","","WILKINSON","","M","","","","LEI","1061447","","Y","4a39e889-7e6b-817c-e050-16ac01107c5c","4a39e889-7e6a-817c-e050-16ac01107c5c"
"A1907AE","1980/10/10","ED","","","WILKINSON","","M","","","","","1061448","","N","4a39e889-7e6d-817c-e050-16ac01107c5c","4a39e889-7e6c-817c-e050-16ac01107c5c"
"A1908AE","1979/01/01","CHTEST","","","SMITH","","M","33/993399H","","CRO4970","","1061449","M9","N","4a39e889-7e6f-817c-e050-16ac01107c5c","4a39e889-7e6e-817c-e050-16ac01107c5c"
"A1909AE","1980/10/10","ROCK","","","TAYLOR","","M","","BRIT","","OUT","1061470","","N","4a39e889-7e71-817c-e050-16ac01107c5c","4a39e889-7e70-817c-e050-16ac01107c5c"
"A1909AE","1980/10/10","ROSS","","","TAYLOR","","M","","BRIT","CRO2232323","OUT","1061467","","N","4a39e889-7e72-817c-e050-16ac01107c5c","4a39e889-7e70-817c-e050-16ac01107c5c"
"A1909AE","1980/10/10","ROSSY","","","TAYLOR","","M","","BRIT","CRO3434333","OUT","1061468","","Y","4a39e889-7e73-817c-e050-16ac01107c5c","4a39e889-7e70-817c-e050-16ac01107c5c"
"A1910AE","1980/10/10","JAMES","","","FINCH","","M","","BRIT","","OUT","1061487","","Y","4a39e889-7e75-817c-e050-16ac01107c5c","4a39e889-7e74-817c-e050-16ac01107c5c"
"A1911AE","1980/10/10","CHRIS","","","FINCH","","M","","BRIT","","OUT","1061507","","N","4a39e889-7e77-817c-e050-16ac01107c5c","4a39e889-7e76-817c-e050-16ac01107c5c"
"A1911AE","1980/10/10","CHRISTOPHER","","","FINCH","","M","","BRIT","CRO2323231","OUT","1061508","","Y","4a39e889-7e78-817c-e050-16ac01107c5c","4a39e889-7e76-817c-e050-16ac01107c5c"
"A1912AE","1980/10/10","ROWEN","","","BEAN","","M","","","","OUT","1061547","","Y","4a39e889-7e7a-817c-e050-16ac01107c5c","4a39e889-7e79-817c-e050-16ac01107c5c"
"A1913AE","1980/10/10","JOHN","","","BEAN","","M","","BRAZ","CRO23232","OUT","1061567","","N","4a39e889-7e7c-817c-e050-16ac01107c5c","4a39e889-7e7b-817c-e050-16ac01107c5c"
"A1913AE","1980/10/10","JOHNSONN","","","BEAN","","M","","BRAZ","","OUT","1061607","","N","4a39e889-7e7d-817c-e050-16ac01107c5c","4a39e889-7e7b-817c-e050-16ac01107c5c"
"A1913AE","1980/10/10","JOHNY","","","BEAN","","M","","BRAZ","CRO242323","OUT","1061587","","Y","4a39e889-7e7e-817c-e050-16ac01107c5c","4a39e889-7e7b-817c-e050-16ac01107c5c"
"A1914AE","1980/10/10","TOM","","","FINCH","","M","","BRIT","","LEI","1061647","","Y","4a39e889-7e80-817c-e050-16ac01107c5c","4a39e889-7e7f-817c-e050-16ac01107c5c"
"A1914AE","1980/10/10","TOMMY","","","FINCH","","M","","BRIT","","LEI","1061667","","N","4a39e889-7e81-817c-e050-16ac01107c5c","4a39e889-7e7f-817c-e050-16ac01107c5c"
"A1915AE","1980/10/10","GLEN","","","JENKINS","","M","","","","","1061687","","N","4a39e889-7e83-817c-e050-16ac01107c5c","4a39e889-7e82-817c-e050-16ac01107c5c"
"A1916AE","1980/10/10","TOM","","","NADAL","","M","","","","","1061727","","N","4a39e889-7e85-817c-e050-16ac01107c5c","4a39e889-7e84-817c-e050-16ac01107c5c"
"A1917AE","1980/10/10","RYAN","","","NADAL","","M","","","","","1061747","","N","4a39e889-7e87-817c-e050-16ac01107c5c","4a39e889-7e86-817c-e050-16ac01107c5c"
"A1920AE","1980/10/10","GARY","","","MAXWELL","","M","","","","","1061788","","N","4a39e889-7e89-817c-e050-16ac01107c5c","4a39e889-7e88-817c-e050-16ac01107c5c"
"A1920AE","1980/10/10","GRAHAM","","","MAXWELL","","M","","","","","1061787","","N","4a39e889-7e8a-817c-e050-16ac01107c5c","4a39e889-7e88-817c-e050-16ac01107c5c"
"A1921AE","1980/10/10","GARY","","","MAXWELL","","M","","","","","1061789","","N","4a39e889-7e8c-817c-e050-16ac01107c5c","4a39e889-7e8b-817c-e050-16ac01107c5c"
"A1922AE","1980/10/10","GERRY","","","MAXWELL","","M","","","CRO2323123","","1061790","","N","4a39e889-7e8e-817c-e050-16ac01107c5c","4a39e889-7e8d-817c-e050-16ac01107c5c"
"A1923AE","1980/10/10","JAMES","","","FEDERER","","M","","","","","1061791","","N","4a39e889-7e90-817c-e050-16ac01107c5c","4a39e889-7e8f-817c-e050-16ac01107c5c"
"A1924AE","1980/10/10","JAMES","","","BEAN","","M","","","","LEI","1061807","","Y","4a39e889-7e92-817c-e050-16ac01107c5c","4a39e889-7e91-817c-e050-16ac01107c5c"
"A1928AE","1980/10/10","JIMM","","","BELL","","M","","BRIT","CRO1223232^CRO3434343","TRN","1061847","W1","N","4a39e889-7e94-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1980/10/10","JIMMY","","","BELL","","M","","BRIT","","TRN","1061867","","Y","4a39e889-7e95-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1990/01/01","JO","","","BELL","","M","","BRIT","","TRN","1062128","","N","4a39e889-7e96-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1990/01/01","JOANN","","","BELL","","M","","BRIT","","TRN","1062349","","N","4a39e889-7e97-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1990/01/01","JODY","","","BELL","","M","","BRIT","","TRN","1062348","","N","4a39e889-7e98-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1990/01/01","JOHANNA","","","BELL","","M","","BRIT","","TRN","1062347","","N","4a39e889-7e99-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1928AE","1990/01/01","JOJO","","","BELL","","M","","BRIT","","TRN","1062107","","N","4a39e889-7e9a-817c-e050-16ac01107c5c","4a39e889-7e93-817c-e050-16ac01107c5c"
"A1929AE","1980/10/10","IAN","","","BELL","","M","","BRIT","CRO23232323^CRO343434343","LEI","1061869","","N","4a39e889-7e9c-817c-e050-16ac01107c5c","4a39e889-7e9b-817c-e050-16ac01107c5c"
"A1929AE","1980/10/10","TOM","","","BELL","","M","","BRIT","","LEI","1061870","","Y","4a39e889-7e9d-817c-e050-16ac01107c5c","4a39e889-7e9b-817c-e050-16ac01107c5c"
"A1930AE","1980/10/10","CHRIS","","","BELL","","M","","","","","1061907","","N","4a39e889-7e9f-817c-e050-16ac01107c5c","4a39e889-7e9e-817c-e050-16ac01107c5c"
"A1931AE","1980/10/10","JASON","","","ROY","","M","","","","LEI","1061927","","Y","4a39e889-7ea1-817c-e050-16ac01107c5c","4a39e889-7ea0-817c-e050-16ac01107c5c"
"A1932AE","1980/10/10","JO","","","WALKER","","M","","BRIT","","LEI","1061950","W2","N","4a39e889-7ea3-817c-e050-16ac01107c5c","4a39e889-7ea2-817c-e050-16ac01107c5c"
"A1932AE","1980/10/10","JOHNY","","","WALKER","","M","","BRIT","","LEI","1061947","M3","Y","4a39e889-7ea4-817c-e050-16ac01107c5c","4a39e889-7ea2-817c-e050-16ac01107c5c"
"A1933AE","1980/10/10","J","","","WOAKES","","M","","BRIT","","LEI","1061954","","N","4a39e889-7ea6-817c-e050-16ac01107c5c","4a39e889-7ea5-817c-e050-16ac01107c5c"
"A1933AE","1980/10/10","JO","","","WALKES","","M","","BRIT","CRO123232","LEI","1061952","","Y","4a39e889-7ea7-817c-e050-16ac01107c5c","4a39e889-7ea5-817c-e050-16ac01107c5c"
"A1933AE","1980/10/10","JOHN","","","WOAKES","","M","","BRIT","","LEI","1061953","","N","4a39e889-7ea8-817c-e050-16ac01107c5c","4a39e889-7ea5-817c-e050-16ac01107c5c"
"A1933AE","1980/10/10","JOHNY","","","WOAKES","","M","","BRIT","CRO22222^CRO34343","LEI","1061951","","N","4a39e889-7ea9-817c-e050-16ac01107c5c","4a39e889-7ea5-817c-e050-16ac01107c5c"
"A1934AE","1980/10/10","GLEN","","","STOKES","","M","","","","LEI","1061967","M9","Y","4a39e889-7eab-817c-e050-16ac01107c5c","4a39e889-7eaa-817c-e050-16ac01107c5c"
"A1935AE","1980/10/10","JAMES","","","STOKES","","M","","","","","1061987","M3","N","4a39e889-7ead-817c-e050-16ac01107c5c","4a39e889-7eac-817c-e050-16ac01107c5c"
"A1935AE","1980/10/10","JIM","","","STOKES","","M","","","","","1061988","W2","N","4a39e889-7eae-817c-e050-16ac01107c5c","4a39e889-7eac-817c-e050-16ac01107c5c"
"A1938AE","1980/10/10","GERRY","","","STOKES","","M","","","","LEI","1061991","","Y","4a39e889-7eb0-817c-e050-16ac01107c5c","4a39e889-7eaf-817c-e050-16ac01107c5c"
"A1940AE","1980/10/10","CHRIS","","","STOKES","","M","","","","","1062027","W2","N","4a39e889-7eb2-817c-e050-16ac01107c5c","4a39e889-7eb1-817c-e050-16ac01107c5c"
"A1941AE","1980/10/10","JOHN","","","STOKES","","M","","","","LEI","1062067","","Y","4a39e889-7eb4-817c-e050-16ac01107c5c","4a39e889-7eb3-817c-e050-16ac01107c5c"
"A1943AE","1990/01/01","JOI","","","BELL","","M","","","","","1062088","A2","N","4a39e889-7eb6-817c-e050-16ac01107c5c","4a39e889-7eb5-817c-e050-16ac01107c5c"
"A1943AE","1990/01/01","JOY","","","BELL","","M","","","","","1062087","A3","N","4a39e889-7eb7-817c-e050-16ac01107c5c","4a39e889-7eb5-817c-e050-16ac01107c5c"
"A1944AE","1980/01/01","AA","BB","CC","SMITH","MS","F","","","","","1062147","W9","N","4a39e889-7eb9-817c-e050-16ac01107c5c","4a39e889-7eb8-817c-e050-16ac01107c5c"
"A1945AE","1980/10/10","ZAFA","","","ANSARI","","M","","BRIT","","LEI","1062227","","N","4a39e889-7ebb-817c-e050-16ac01107c5c","4a39e889-7eba-817c-e050-16ac01107c5c"
"A1945AE","1980/10/10","ZAHIR","","","ANSARI","","M","","BRIT","CRO12345","LEI","1062207","W9","Y","4a39e889-7ebc-817c-e050-16ac01107c5c","4a39e889-7eba-817c-e050-16ac01107c5c"
"A1947AE","1980/10/10","ZAFA","","","KHAN","","M","","IRISH","","LEI","1062389","","N","4a39e889-7ebe-817c-e050-16ac01107c5c","4a39e889-7ebd-817c-e050-16ac01107c5c"
"A1947AE","1980/10/10","ZAHIR","","","KHAN","","M","","IRISH","","LEI","1062267","W9","Y","4a39e889-7ebf-817c-e050-16ac01107c5c","4a39e889-7ebd-817c-e050-16ac01107c5c"
"A1950AE","1980/10/10","JO","","","KAY","","M","","IRISH","CRO3333","LEI","1062307","W2","Y","4a39e889-7ec1-817c-e050-16ac01107c5c","4a39e889-7ec0-817c-e050-16ac01107c5c"
"A1953AE","1980/01/01","""AJ""","O,SULLIVAN.","DOUGLAS, ANTHONY BENJAMIN","WATSON - ABBEY, AARON","MR","M","","","","LEI","1062370","","Y","4a39e889-7ec3-817c-e050-16ac01107c5c","4a39e889-7ec2-817c-e050-16ac01107c5c"
"A1953AE","1990/01/01","""NICKNAME""","¬!""£$%^&*()_+`1234567890-=[]{};'#:@",":@~,./<>?\|","O""REILLY","MISS","M","","","","LEI","1062371","","N","4a39e889-7ec4-817c-e050-16ac01107c5c","4a39e889-7ec2-817c-e050-16ac01107c5c"
"A1953AE","1980/01/01","AUTHUR, ROBERTSHAW","AUTHUR, ROBERTSHAW","RUBEN, ARTHUR, NICHOLAS, NICHOLSAN","AL,HANAT","LORD","NS","","","","LEI","1062368","W1","N","4a39e889-7ec5-817c-e050-16ac01107c5c","4a39e889-7ec2-817c-e050-16ac01107c5c"
"A1953AE","1980/01/01","LARGE_GIVEN_NAME_1_TESTING_35_CHARS","LARGE_GIVEN_NAME_2_TESTING_35_CHARS","LARGE_GIVEN_NAME_3_TESTING_35_CHARS","LARGE LAST NAME TESTING 35 CHARCTER","RABBI","NS","33/993399H^1995/897V^2004/3318086A^1979/7318F^2002/20B","","263556/06M,^.^NO CRO NO^NOT PROVIDED^""CRO""N/A^N/A^""^,^324550/14M,^38742,59V","LEI","1062367","W1","N","4a39e889-7ec6-817c-e050-16ac01107c5c","4a39e889-7ec2-817c-e050-16ac01107c5c"
"A1953AE","1990/01/01","REGINALS,JEFFERSON",",MICHAEL","O,CONNOR","DESANDFORT-SHORTELL-CAMPBELL,","MISS","F","","","","LEI","1062369","","N","4a39e889-7ec7-817c-e050-16ac01107c5c","4a39e889-7ec2-817c-e050-16ac01107c5c"
"A1954AE","1980/10/10","CHRIS","","","THOMAS","","M","","","","","1062372","","N","4a39e889-7ec9-817c-e050-16ac01107c5c","4a39e889-7ec8-817c-e050-16ac01107c5c"
"A1955AE","1980/10/10","CHRIS","JUNIOR","","THOMAS","","M","","","","","1062373","","N","4a39e889-7ecb-817c-e050-16ac01107c5c","4a39e889-7eca-817c-e050-16ac01107c5c"
"A1956AE","1980/10/10","CHRIS","SENIOR","","THOMAS","","M","","","","LEI","1062374","","N","4a39e889-7ecd-817c-e050-16ac01107c5c","4a39e889-7ecc-817c-e050-16ac01107c5c"
"A1956AE","1980/10/10","CHRISTPHER","","","THOMAS","","M","","","","LEI","1062375","","Y","4a39e889-7ece-817c-e050-16ac01107c5c","4a39e889-7ecc-817c-e050-16ac01107c5c"
"A1961AE","1980/10/10","ZAFAR","","","KHAN","","M","","JAP","","OUT","1062468","","N","4a39e889-7ed0-817c-e050-16ac01107c5c","4a39e889-7ecf-817c-e050-16ac01107c5c"
"A1961AE","1980/10/10","ZAHIR","","","KHAN","","M","","JAP","","OUT","1062467","","Y","4a39e889-7ed1-817c-e050-16ac01107c5c","4a39e889-7ecf-817c-e050-16ac01107c5c"
"A1962AE","1980/10/10","IFAN","","","PATHAN","","M","","JAP","","OUT","1062609","","N","4a39e889-7ed3-817c-e050-16ac01107c5c","4a39e889-7ed2-817c-e050-16ac01107c5c"
"A1962AE","1980/10/10","IRFAN","","","PATHAN","","M","","JAP","","OUT","1062607","M2","Y","4a39e889-7ed4-817c-e050-16ac01107c5c","4a39e889-7ed2-817c-e050-16ac01107c5c"
"A1962AE","1980/10/10","UFAN","","","PATHAN","","M","","JAP","","OUT","1062608","","N","4a39e889-7ed5-817c-e050-16ac01107c5c","4a39e889-7ed2-817c-e050-16ac01107c5c"
"A1966AE","1990/01/01","BB","CC","DD","AA","","M","","","","","1062627","W1","N","4a39e889-7ed7-817c-e050-16ac01107c5c","4a39e889-7ed6-817c-e050-16ac01107c5c"
"A1967AE","1980/10/10","IRFAN","","","PATHAN","","M","","BRIT","","LEI","1062647","","Y","4a39e889-7ed9-817c-e050-16ac01107c5c","4a39e889-7ed8-817c-e050-16ac01107c5c"
"A1968AE","1980/10/10","RIAN","","","GIGGS","","M","","JAP","","LEI","1062690","","N","4a39e889-7edb-817c-e050-16ac01107c5c","4a39e889-7eda-817c-e050-16ac01107c5c"
"A1968AE","1980/10/10","RYAN","","","GIGGI","","M","","JAP","CRO23232","LEI","1062768","","N","4a39e889-7edc-817c-e050-16ac01107c5c","4a39e889-7eda-817c-e050-16ac01107c5c"
"A1968AE","1980/10/10","RYAN","","","GIGS","","M","","JAP","","LEI","1062691","","N","4a39e889-7edd-817c-e050-16ac01107c5c","4a39e889-7eda-817c-e050-16ac01107c5c"
"A1968AE","1980/10/10","RYAN","","","GIGGS","","M","","JAP","","LEI","1062689","B2","Y","4a39e889-7ede-817c-e050-16ac01107c5c","4a39e889-7eda-817c-e050-16ac01107c5c"
"A1972AE","1980/10/10","RAHI","","","STERLING","","M","","JAP","","LEI","1062790","","N","4a39e889-7ee0-817c-e050-16ac01107c5c","4a39e889-7edf-817c-e050-16ac01107c5c"
"A1972AE","1980/10/10","RAHIM","","","STERLING","","M","","JAP","","LEI","1062789","M3","Y","4a39e889-7ee1-817c-e050-16ac01107c5c","4a39e889-7edf-817c-e050-16ac01107c5c"
"A1972AE","1980/10/10","RAM","","","STERLING","","M","","JAP","CRO22323232","LEI","1062791","","N","4a39e889-7ee2-817c-e050-16ac01107c5c","4a39e889-7edf-817c-e050-16ac01107c5c"
"A1973AE","1980/10/10","NEAL","","","GATES","","M","","JAP","CRO3434343","LEI","1062847","","N","4a39e889-7ee4-817c-e050-16ac01107c5c","4a39e889-7ee3-817c-e050-16ac01107c5c"
"A1973AE","1980/10/10","NEAL","","","GATEST","","M","","JAP","","LEI","1062848","","N","4a39e889-7ee5-817c-e050-16ac01107c5c","4a39e889-7ee3-817c-e050-16ac01107c5c"
"A1973AE","1980/10/10","NIEL","","","GATES","","M","","JAP","","LEI","1062828","M3","Y","4a39e889-7ee6-817c-e050-16ac01107c5c","4a39e889-7ee3-817c-e050-16ac01107c5c"
"A1975AE","1980/01/01","BBB","CCC","DDD","AAA","","M","","","","","1062867","","N","4a39e889-7ee8-817c-e050-16ac01107c5c","4a39e889-7ee7-817c-e050-16ac01107c5c"
"A1976AE","1980/10/10","VIRAT","","","KOHLI","","M","","BRIT","","OUT","1062887","W2","Y","4a39e889-7eea-817c-e050-16ac01107c5c","4a39e889-7ee9-817c-e050-16ac01107c5c"
"A1976AE","1980/10/10","VIRAT","","","KOHOLI","","M","","BRIT","","OUT","1062907","","N","4a39e889-7eeb-817c-e050-16ac01107c5c","4a39e889-7ee9-817c-e050-16ac01107c5c"
"A1977AE","1980/10/10","VIRAT","","","KOHLI","","M","","INDI","","LEI","1062908","M3","Y","4a39e889-7eed-817c-e050-16ac01107c5c","4a39e889-7eec-817c-e050-16ac01107c5c"
"A1977AE","1980/10/10","VIRAT","","","KOHOLI","","M","","INDI","","LEI","1062909","","N","4a39e889-7eee-817c-e050-16ac01107c5c","4a39e889-7eec-817c-e050-16ac01107c5c"
"A1977AE","1980/10/10","VIRRAT","","","KOHLI","","M","","INDI","","LEI","1062910","","N","4a39e889-7eef-817c-e050-16ac01107c5c","4a39e889-7eec-817c-e050-16ac01107c5c"
"A1978AE","1980/10/10","RAVI","","","JADEJA","","M","","INDI","","LEI","1062948","M3","Y","4a39e889-7ef1-817c-e050-16ac01107c5c","4a39e889-7ef0-817c-e050-16ac01107c5c"
"A1978AE","1980/10/10","RAVINDRA","","","JADEJA","","M","","INDI","","LEI","1062967","","N","4a39e889-7ef2-817c-e050-16ac01107c5c","4a39e889-7ef0-817c-e050-16ac01107c5c"
"A1980AE","1980/10/10","AKHIL","","","YADAV","","M","","","CRO23232","LEI","1063027","","Y","4a39e889-7ef4-817c-e050-16ac01107c5c","4a39e889-7ef3-817c-e050-16ac01107c5c"
"A1980AE","1980/10/10","AKHILESH","","","YADAV","","M","","","","LEI","1063008","","N","4a39e889-7ef5-817c-e050-16ac01107c5c","4a39e889-7ef3-817c-e050-16ac01107c5c"
